level_id,object_key,object_type,relevance_class,relevance_score,solvability_changed,winning_first_action_change,strategy_family_change,dependency_graph_change,polarity_transition_change,meaningful_decision_change,ordering_constraint_change,line_of_sight_change,cancellation_change,route_structure_change,analysis_complete
"d2-v5-hard-073","magnet:m1","MAGNET","HIGH","0.3566","false","0.5","0.5","0.1944","0.5","0.0","0.8","0.0","1.0","0.0714","true"
"d2-v5-hard-073","magnet:m2","MAGNET","HIGH","0.3921","false","0.5","0.5","0.1053","0.4545","0.0","1.0","0.2857","1.0","0.0","true"
"d2-v5-hard-073","magnet:m3","MAGNET","IRRELEVANT","0.0143","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1429","0.0","0.0","true"
"d2-v5-hard-073","magnet:m4","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.2727","0.6667","0.5","1.0","0.2857","0.0","0.1538","true"
"d2-v5-hard-073","wall:3,6","WALL","MEDIUM","0.2515","false","0.3333","0.3333","0.1667","0.5","0.0","0.2857","0.1429","0.5","0.2857","true"
"d2-v5-medium-074","arrow:a1","ARROW","MEDIUM","0.2977","false","0.0","0.25","0.2381","0.7083","0.5","0.25","0.0","0.0","0.3333","true"
"d2-v5-medium-074","arrow:a2","ARROW","MEDIUM","0.3","false","0.0","0.25","0.0","0.6667","0.5","0.25","0.0","1.0","0.0","true"
"d2-v5-medium-074","arrow:a3","ARROW","MEDIUM","0.3245","false","0.25","0.0","0.1538","0.7083","0.0","1.0","0.0","0.5","0.0","true"
"d2-v5-medium-074","arrow:a4","ARROW","MEDIUM","0.2903","false","0.0","0.0","0.0833","0.7083","0.0","1.0","0.0","0.5","0.125","true"
"d2-v5-medium-074","arrow:a5","ARROW","MEDIUM","0.3","false","0.0","0.25","0.0","0.6667","0.5","0.25","0.0","1.0","0.0","true"
"d2-v5-medium-074","magnet:m1","MAGNET","MEDIUM","0.3141","false","0.2","0.2","0.3333","0.4167","0.0","1.0","0.2","0.0","0.3","true"
"d2-v5-medium-074","magnet:m2","MAGNET","MEDIUM","0.3254","false","0.4","0.0","0.1875","0.375","0.0","1.0","0.0","1.0","0.1","true"
"d2-v5-medium-074","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-074","wall:2,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-074","wall:3,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-074","wall:3,4","WALL","IRRELEVANT","0.0147","false","0.0","0.0","0.0286","0.0","0.0","0.0","0.0","0.0","0.1","true"
"d2-v5-medium-074","wall:4,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-master-075","arrow:a1","ARROW","HIGH","0.3708","false","0.0","0.0","0.2857","0.6","0.0","1.0","0.2","1.0","0.0","true"
"d2-v5-master-075","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.8","1.0","1.0","1.0","0.2","0.8","0.5","true"
"d2-v5-master-075","arrow:a3","ARROW","CRITICAL","1.0","true","1.0","1.0","0.5333","0.8","0.0","1.0","0.1667","1.0","0.3333","true"
"d2-v5-master-075","arrow:a4","ARROW","MEDIUM","0.1638","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.4","0.0","true"
"d2-v5-master-075","arrow:a5","ARROW","CRITICAL","1.0","true","1.0","1.0","0.2857","0.8","0.0","1.0","0.0","0.4","0.1667","true"
"d2-v5-master-075","magnet:m1","MAGNET","MEDIUM","0.2986","false","0.0","0.0","0.375","0.2","0.0","1.0","0.4","0.2","0.3333","true"
"d2-v5-master-075","magnet:m2","MAGNET","MEDIUM","0.2824","false","0.25","0.25","0.0588","0.375","0.0","1.0","0.2","0.2","0.2857","true"
"d2-v5-master-075","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-master-075","magnet:m4","MAGNET","IRRELEVANT","0.0143","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1429","0.0","0.0","true"
"d2-v5-master-075","wall:8,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-master-075","wall:8,5","WALL","MEDIUM","0.157","false","0.0","0.0","0.1765","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-076","arrow:a1","ARROW","HIGH","0.396","false","0.25","0.25","0.6154","0.5714","0.0","0.3333","0.1667","0.6667","0.4","true"
"d2-v5-easy-076","arrow:a2","ARROW","MEDIUM","0.1587","false","0.0","0.25","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-easy-076","arrow:a3","ARROW","MEDIUM","0.2055","false","0.0","0.25","0.0","0.5714","0.0","0.3333","0.0","0.6667","0.0","true"
"d2-v5-easy-076","arrow:a4","ARROW","CRITICAL","1.0","true","1.0","1.0","0.8333","1.0","1.0","1.0","0.375","1.0","0.625","true"
"d2-v5-easy-076","arrow:a5","ARROW","MEDIUM","0.2077","false","0.0","0.25","0.0","0.5714","0.0","0.3333","0.0","0.6667","0.0","true"
"d2-v5-easy-076","magnet:m1","MAGNET","LOW","0.0822","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2222","1.0","0.0","true"
"d2-v5-easy-076","magnet:m2","MAGNET","CRITICAL","0.7452","false","0.2","0.2","1.0","1.0","1.0","1.0","0.4","1.0","1.0","true"
"d2-v5-easy-076","wall:2,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-076","wall:6,3","WALL","MEDIUM","0.1862","false","0.25","0.25","0.2174","0.125","0.0","0.4","0.0","0.0","0.3333","true"
"d2-v5-easy-076","wall:7,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-076","wall:8,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-076","wall:8,8","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-077","arrow:a1","ARROW","LOW","0.1031","false","0.0","0.0","0.0","0.3333","0.0","0.25","0.0","0.2353","0.0","true"
"d2-v5-hard-077","arrow:a2","ARROW","MEDIUM","0.2354","false","0.0","0.3333","0.0","0.6429","0.0","0.25","0.125","0.8235","0.0","true"
"d2-v5-hard-077","arrow:a3","ARROW","HIGH","0.3542","false","0.5","0.25","0.1","0.5","0.0","1.0","0.0","0.5294","0.2","true"
"d2-v5-hard-077","arrow:a4","ARROW","HIGH","0.3539","false","0.0","0.0","0.2609","0.7619","0.0","1.0","0.2","0.4118","0.2222","true"
"d2-v5-hard-077","arrow:a5","ARROW","MEDIUM","0.221","false","0.3333","0.0","0.0625","0.5714","0.0","0.25","0.1","0.5882","0.0","true"
"d2-v5-hard-077","arrow:a6","ARROW","HIGH","0.4008","false","0.25","0.25","0.3","0.5","0.0","1.0","0.1","0.5294","0.5","true"
"d2-v5-hard-077","magnet:m1","MAGNET","IRRELEVANT","0.0017","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-077","magnet:m2","MAGNET","HIGH","0.4923","false","0.25","0.25","0.6667","0.8571","0.0","1.0","0.1429","0.6471","0.6154","true"
"d2-v5-hard-077","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-077","magnet:m4","MAGNET","LOW","0.0871","false","0.0","0.0","0.0769","0.2857","0.0","0.0","0.0","0.4706","0.0769","true"
"d2-v5-hard-077","wall:2,1","WALL","HIGH","0.3792","false","0.25","0.25","0.575","0.5238","0.0","1.0","0.0909","0.15","0.4615","true"
"d2-v5-easy-078","arrow:a1","ARROW","MEDIUM","0.1848","false","0.0","0.3333","0.0333","0.625","0.0","0.4","0.0","0.0","0.0","true"
"d2-v5-easy-078","arrow:a2","ARROW","HIGH","0.3793","false","0.0","0.0","0.3158","0.6875","0.5","1.0","0.0","0.0","0.2","true"
"d2-v5-easy-078","arrow:a3","ARROW","MEDIUM","0.1661","false","0.3333","0.0","0.037","0.5","0.0","0.2","0.0","0.0","0.0","true"
"d2-v5-easy-078","arrow:a4","ARROW","HIGH","0.3509","false","0.0","0.3333","0.2917","0.875","0.0","1.0","0.0","0.0","0.1429","true"
"d2-v5-easy-078","arrow:a5","ARROW","MEDIUM","0.2601","false","0.0","0.0","0.1304","0.625","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-078","magnet:m1","MAGNET","LOW","0.0873","false","0.0","0.0","0.0","0.125","0.0","0.2","0.4","0.0","0.0","true"
"d2-v5-easy-078","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.3611","0.25","0.0","1.0","0.3333","0.0","0.2727","true"
"d2-v5-easy-078","wall:5,5","WALL","MEDIUM","0.2467","false","0.25","0.25","0.1316","0.4074","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-079","arrow:a1","ARROW","MEDIUM","0.2966","false","0.0","0.2","0.1429","0.6143","0.5","0.2","0.0","0.72","0.1667","true"
"d2-v5-medium-079","arrow:a2","ARROW","MEDIUM","0.2009","false","0.0","0.2","0.0","0.6857","0.0","0.2","0.0","0.84","0.0","true"
"d2-v5-medium-079","arrow:a3","ARROW","MEDIUM","0.1456","false","0.0","0.2","0.0","0.4429","0.0","0.2","0.0","0.44","0.0","true"
"d2-v5-medium-079","arrow:a4","ARROW","MEDIUM","0.3138","false","0.2","0.2","0.0769","0.7429","0.5","0.2","0.0","0.28","0.4","true"
"d2-v5-medium-079","arrow:a5","ARROW","MEDIUM","0.2054","false","0.0","0.2","0.037","0.6857","0.0","0.2","0.0","0.84","0.0","true"
"d2-v5-medium-079","arrow:a6","ARROW","MEDIUM","0.2582","false","0.0","0.2","0.0","0.6143","0.5","0.2","0.0","0.72","0.0","true"
"d2-v5-medium-079","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.7857","0.8857","0.5","1.0","0.0","0.68","0.7","true"
"d2-v5-medium-079","magnet:m2","MAGNET","MEDIUM","0.136","false","0.0","0.0","0.4151","0.1765","0.0","0.0","0.0909","0.0741","0.4444","true"
"d2-v5-medium-079","magnet:m3","MAGNET","MEDIUM","0.1421","false","0.2","0.2","0.3023","0.0278","0.0","0.0","0.0","0.32","0.2857","true"
"d2-v5-medium-079","wall:2,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-079","wall:3,2","WALL","LOW","0.0941","false","0.0","0.0","0.2955","0.0541","0.0","0.0","0.0833","0.16","0.2857","true"
"d2-v5-medium-079","wall:4,3","WALL","MEDIUM","0.2063","false","0.1667","0.1667","0.0333","0.1667","0.0","1.0","0.0","0.1379","0.2","true"
"d2-v5-medium-079","wall:5,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-080","arrow:a1","ARROW","CRITICAL","1.0","true","1.0","1.0","0.0","0.75","0.0","1.0","0.0","0.8571","0.0","true"
"d2-v5-expert-080","arrow:a2","ARROW","MEDIUM","0.3271","false","0.25","0.0","0.2","0.5","0.0","1.0","0.0","0.7143","0.0","true"
"d2-v5-expert-080","arrow:a3","ARROW","MEDIUM","0.2143","false","0.0","0.25","0.0","0.6667","0.0","0.25","0.0","0.5714","0.0","true"
"d2-v5-expert-080","arrow:a4","ARROW","MEDIUM","0.2457","false","0.0","0.25","0.1538","0.6667","0.0","0.25","0.0","0.5714","0.25","true"
"d2-v5-expert-080","arrow:a5","ARROW","MEDIUM","0.2113","false","0.0","0.25","0.0","0.6667","0.0","0.25","0.0","0.5714","0.0","true"
"d2-v5-expert-080","magnet:m1","MAGNET","IRRELEVANT","0.0083","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0833","0.0","0.0","true"
"d2-v5-expert-080","magnet:m2","MAGNET","IRRELEVANT","0.0083","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0833","0.0","0.0","true"
"d2-v5-expert-080","magnet:m3","MAGNET","IRRELEVANT","0.0059","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-080","magnet:m4","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.3","0.5","0.0","1.0","0.0","0.7143","0.0","true"
"d2-v5-expert-080","magnet:m5","MAGNET","MEDIUM","0.2007","false","0.0","0.0","0.1111","0.25","0.5","0.0","0.2222","0.619","0.3333","true"
"d2-v5-expert-080","wall:2,4","WALL","MEDIUM","0.2076","false","0.2","0.2","0.1304","0.25","0.5","0.25","0.0833","0.0952","0.1429","true"
"d2-v5-expert-080","wall:6,7","WALL","MEDIUM","0.289","false","0.2","0.2","0.3684","0.0","0.0","1.0","0.1818","0.4286","0.2","true"
"d2-v5-hard-081","arrow:a1","ARROW","MEDIUM","0.248","false","0.3333","0.3333","0.3182","0.1429","0.0","0.25","0.0","0.5","0.2857","true"
"d2-v5-hard-081","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.619","0.8571","0.0","1.0","0.3","0.75","0.375","true"
"d2-v5-hard-081","arrow:a3","ARROW","MEDIUM","0.3323","false","0.5","0.5","0.0769","0.3","0.0","1.0","0.0","0.0","0.25","true"
"d2-v5-hard-081","arrow:a4","ARROW","MEDIUM","0.2871","false","0.3333","0.3333","0.1429","0.125","0.0","1.0","0.0","0.25","0.2857","true"
"d2-v5-hard-081","arrow:a5","ARROW","HIGH","0.3654","false","0.3333","0.3333","0.1765","0.125","0.5","1.0","0.2222","0.25","0.0","true"
"d2-v5-hard-081","arrow:a6","ARROW","MEDIUM","0.1752","false","0.0","0.5","0.0","0.5","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-hard-081","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.12","0.5","0.0","1.0","0.0833","0.375","0.1","true"
"d2-v5-hard-081","magnet:m2","MAGNET","IRRELEVANT","0.0083","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0833","0.0","0.0","true"
"d2-v5-hard-081","magnet:m3","MAGNET","MEDIUM","0.1593","false","0.3333","0.3333","0.1739","0.1429","0.0","0.0","0.0","0.3333","0.2222","true"
"d2-v5-hard-081","magnet:m4","MAGNET","MEDIUM","0.3459","false","0.3333","0.3333","0.2174","0.4286","0.0","1.0","0.2222","0.5","0.1111","true"
"d2-v5-hard-081","wall:2,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-082","arrow:a1","ARROW","HIGH","0.3879","false","0.0","0.0","0.3333","0.8571","0.0","1.0","0.0","0.5","0.5","true"
"d2-v5-medium-082","arrow:a2","ARROW","MEDIUM","0.2408","false","0.0","0.25","0.0769","0.7143","0.0","0.25","0.0","1.0","0.0","true"
"d2-v5-medium-082","arrow:a3","ARROW","MEDIUM","0.1588","false","0.0","0.25","0.0","0.5","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-medium-082","arrow:a4","ARROW","MEDIUM","0.2301","false","0.0","0.25","0.0","0.7143","0.0","0.25","0.0","1.0","0.0","true"
"d2-v5-medium-082","arrow:a5","ARROW","HIGH","0.4166","false","0.25","0.0","0.5","0.8571","0.0","1.0","0.0","0.5","0.0","true"
"d2-v5-medium-082","magnet:m1","MAGNET","HIGH","0.3698","false","0.4","0.0","0.5714","0.4167","0.5","0.0","0.3333","0.5","0.6","true"
"d2-v5-medium-082","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.375","0.7143","0.0","1.0","0.4","1.0","0.0","true"
"d2-v5-medium-082","magnet:m3","MAGNET","IRRELEVANT","0.0174","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1429","0.0","0.0","true"
"d2-v5-medium-082","magnet:m4","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-082","wall:4,3","WALL","MEDIUM","0.2112","false","0.2","0.2","0.25","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-master-083","arrow:a1","ARROW","MEDIUM","0.1615","false","0.0","0.0","0.0625","0.25","0.0","0.5714","0.0","0.25","0.0","true"
"d2-v5-master-083","arrow:a2","ARROW","MEDIUM","0.156","false","0.5","0.0","0.0","0.25","0.0","0.2857","0.0","0.25","0.0","true"
"d2-v5-master-083","arrow:a3","ARROW","MEDIUM","0.2394","false","0.0","0.0","0.4667","0.0","0.0","0.4286","0.2","0.125","0.5294","true"
"d2-v5-master-083","arrow:a4","ARROW","LOW","0.1062","false","0.0","0.0","0.075","0.0","0.0","0.4286","0.0","0.125","0.1429","true"
"d2-v5-master-083","arrow:a5","ARROW","CRITICAL","1.0","true","1.0","1.0","0.4516","0.8","0.5","1.0","0.2727","0.5","0.2857","true"
"d2-v5-master-083","arrow:a6","ARROW","MEDIUM","0.1367","false","0.3333","0.3333","0.0","0.0","0.0","0.2857","0.0909","0.0","0.0","true"
"d2-v5-master-083","arrow:a7","ARROW","MEDIUM","0.219","false","0.5","0.0","0.2889","0.0","0.0","0.4286","0.0","0.125","0.2941","true"
"d2-v5-master-083","magnet:m1","MAGNET","HIGH","0.6111","false","0.3333","0.3333","0.5","1.0","0.5","1.0","0.5714","1.0","0.4118","true"
"d2-v5-master-083","magnet:m2","MAGNET","MEDIUM","0.2084","false","0.3333","0.3333","0.0889","0.3333","0.0","0.0","0.1818","1.0","0.1176","true"
"d2-v5-master-083","wall:1,7","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-master-083","wall:7,6","WALL","MEDIUM","0.3","false","0.3333","0.3333","0.2623","0.75","0.0","0.2857","0.0909","0.6923","0.1905","true"
"d2-v5-easy-084","arrow:a1","ARROW","HIGH","0.45","false","0.3333","0.0","0.5","1.0","0.0","1.0","0.0","0.5","0.0","true"
"d2-v5-easy-084","arrow:a2","ARROW","MEDIUM","0.2333","false","0.0","0.3333","0.0","0.6","0.0","0.3333","0.0","1.0","0.0","true"
"d2-v5-easy-084","arrow:a3","ARROW","MEDIUM","0.2333","false","0.0","0.3333","0.0","0.6","0.0","0.3333","0.0","1.0","0.0","true"
"d2-v5-easy-084","arrow:a4","ARROW","HIGH","0.417","false","0.0","0.0","0.4","1.0","0.0","1.0","0.0","0.5","0.5","true"
"d2-v5-easy-084","magnet:m1","MAGNET","HIGH","0.5213","false","0.25","0.25","0.7692","1.0","0.0","1.0","0.4","0.0","0.75","true"
"d2-v5-easy-084","magnet:m2","MAGNET","MEDIUM","0.1613","false","0.0","0.0","0.2","0.2","0.0","0.0","0.25","1.0","0.25","true"
"d2-v5-easy-084","magnet:m3","MAGNET","MEDIUM","0.1998","false","0.3333","0.3333","0.0625","0.4","0.0","0.0","0.0","1.0","0.2","true"
"d2-v5-easy-084","wall:4,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-084","wall:6,3","WALL","LOW","0.0502","false","0.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.4","true"
"d2-v5-easy-084","wall:8,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-085","arrow:a1","ARROW","MEDIUM","0.1459","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-085","arrow:a2","ARROW","HIGH","0.63","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-085","arrow:a3","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-hard-085","arrow:a4","ARROW","MEDIUM","0.1459","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-085","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.6","1.0","0.0","1.0","0.5","1.0","0.3333","true"
"d2-v5-hard-085","magnet:m2","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-085","magnet:m3","MAGNET","IRRELEVANT","0.0288","false","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","true"
"d2-v5-hard-085","magnet:m4","MAGNET","MEDIUM","0.3115","false","0.3333","0.3333","0.2","0.5","0.5","0.3333","0.25","0.0","0.4","true"
"d2-v5-hard-085","magnet:m5","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-085","wall:2,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-085","wall:3,1","WALL","MEDIUM","0.2177","false","0.25","0.25","0.0833","0.0","0.0","1.0","0.0","0.0","0.5","true"
"d2-v5-hard-085","wall:3,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-086","arrow:a1","ARROW","HIGH","0.5066","false","0.6667","0.3333","0.4545","0.4286","0.6667","0.5","0.0","1.0","0.3333","true"
"d2-v5-easy-086","arrow:a2","ARROW","HIGH","0.4128","false","0.0","0.3333","0.3846","0.8571","0.3333","1.0","0.0","0.0","0.4","true"
"d2-v5-easy-086","arrow:a3","ARROW","MEDIUM","0.333","false","0.5","0.6667","0.0","0.7143","0.3333","0.0","0.0","1.0","0.0","true"
"d2-v5-easy-086","arrow:a4","ARROW","LOW","0.0731","false","0.0","0.0","0.0","0.1429","0.3333","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-086","magnet:m1","MAGNET","MEDIUM","0.2647","false","0.25","0.25","0.12","0.4167","0.3333","0.5","0.0","0.5","0.2222","true"
"d2-v5-easy-086","magnet:m2","MAGNET","MEDIUM","0.1701","false","0.0","0.0","0.0769","0.2222","0.0","1.0","0.0","0.0","0.1111","true"
"d2-v5-easy-086","magnet:m3","MAGNET","HIGH","0.6115","false","0.0","0.0","0.8182","1.0","0.6667","1.0","0.3333","1.0","0.7778","true"
"d2-v5-medium-087","arrow:a1","ARROW","MEDIUM","0.1837","false","0.0","0.0","0.2683","0.3333","0.0","0.0","0.4","0.0","0.3077","true"
"d2-v5-medium-087","arrow:a2","ARROW","MEDIUM","0.2083","false","0.0","0.0","0.439","0.3333","0.0","0.0","0.2","0.0","0.3846","true"
"d2-v5-medium-087","arrow:a3","ARROW","HIGH","0.4377","false","0.0","0.5","0.4333","0.9394","0.0","1.0","0.4","0.0","0.2727","true"
"d2-v5-medium-087","arrow:a4","ARROW","MEDIUM","0.1482","false","0.6667","0.3333","0.0","0.1515","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-087","arrow:a5","ARROW","MEDIUM","0.2591","false","0.0","0.0","0.0769","0.697","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-087","arrow:a6","ARROW","MEDIUM","0.1292","false","0.0","0.0","0.0","0.4242","0.0","0.5","0.0","0.0","0.0","true"
"d2-v5-medium-087","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.7805","1.0","0.0","1.0","1.0","0.0","0.6667","true"
"d2-v5-medium-087","wall:2,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-087","wall:4,4","WALL","MEDIUM","0.305","false","0.3333","0.3333","0.1698","0.4923","0.0","1.0","0.1429","0.0","0.2222","true"
"d2-v5-medium-087","wall:5,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-087","wall:5,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-088","arrow:a1","ARROW","MEDIUM","0.2571","false","0.3333","0.3333","0.0333","0.6818","0.0","0.2222","0.0","0.3571","0.1818","true"
"d2-v5-expert-088","arrow:a2","ARROW","MEDIUM","0.2095","false","0.3333","0.0","0.0857","0.3636","0.0","0.1111","0.1111","0.7143","0.0","true"
"d2-v5-expert-088","arrow:a3","ARROW","MEDIUM","0.2144","false","0.0","0.3333","0.0","0.6061","0.0","0.2222","0.0","0.7143","0.0","true"
"d2-v5-expert-088","arrow:a4","ARROW","CRITICAL","1.0","true","1.0","1.0","0.2","0.6818","0.0","1.0","0.1111","0.2143","0.0909","true"
"d2-v5-expert-088","arrow:a5","ARROW","MEDIUM","0.1554","false","0.0","0.0","0.0286","0.3636","0.0","0.1111","0.0","0.7143","0.1","true"
"d2-v5-expert-088","arrow:a6","ARROW","MEDIUM","0.2509","false","0.0","0.3333","0.0882","0.6061","0.0","0.2222","0.1111","0.7143","0.1","true"
"d2-v5-expert-088","magnet:m1","MAGNET","IRRELEVANT","0.0091","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0909","0.0","0.0","true"
"d2-v5-expert-088","magnet:m2","MAGNET","MEDIUM","0.3285","false","0.25","0.25","0.4762","0.5152","0.0","0.5556","0.0","0.4286","0.5","true"
"d2-v5-expert-088","magnet:m3","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.5476","0.6364","0.0","1.0","0.1429","0.7143","0.4286","true"
"d2-v5-expert-088","wall:3,4","WALL","MEDIUM","0.1843","false","0.0","0.0","0.3731","0.1316","0.0","0.1","0.3571","0.125","0.56","true"
"d2-v5-expert-088","wall:5,3","WALL","MEDIUM","0.1379","false","0.25","0.25","0.0435","0.3889","0.0","0.1","0.0","0.2222","0.0714","true"
"d2-v5-hard-089","arrow:a1","ARROW","MEDIUM","0.1692","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
