number,id,title,board_width,board_height,arrow_count,magnet_count,wall_count,current_difficulty_v3,current_quality_v2,current_quality_status,v3_solution_family_count,v3_meaningful_decision_points,v3_dependency_depth,v3_mechanic_relevance_ratio,v3_unused_empty_space_ratio,v3_irrelevant_entity_ratio,total_solution_length,solution_sequences,meaningful_solution_strategies,solution_permutation_redundancy,canonical_plausible_choices,canonical_immediately_invalid_choices,canonical_viable_choices,canonical_fatal_choices,canonical_meaningful_choice_classes,canonical_consequential_decision_nodes,canonical_harmful_decision_nodes,canonical_effectively_equivalent_choices,canonical_independent_moves,explored_plausible_choices,explored_immediately_invalid_choices,explored_viable_choices,explored_fatal_choices,meaningful_failure_rate,explored_consequential_decision_nodes,explored_harmful_decision_nodes,future_impact_edges,commutative_pairs,viable_choice_pairs,commutative_pair_rate,mandatory_order_pairs,flexible_order_pairs,meaningful_order_strength,canonical_polarity_flips,polarity_material_impacts,polarity_strategic_impacts,polarity_actionability_impacts,polarity_solution_structure_impacts,polarity_impact_rate,decorative_magnets,strategically_relevant_magnets,solvability_essential_magnets,controlled_success_interactions,controlled_failed_interactions,impactful_polarity_magnets,decorative_walls,route_relevant_walls,movement_relevant_walls,visibility_relevant_walls,strategically_relevant_walls,solvability_essential_walls,arrow_occlusion_events,cancellation_events,cancellation_impactful_events,cancellation_fatal_events,cancellation_canonical_events,first_obvious_solve_probability,first_obvious_expected_actions,first_obvious_expected_wrong_actions,first_obvious_expected_restarts,first_obvious_expected_meaningful_setbacks,first_obvious_expected_polarity_mistakes,first_obvious_expected_decision_points,greedy_solve_probability,greedy_expected_actions,greedy_expected_wrong_actions,greedy_expected_restarts,greedy_expected_meaningful_setbacks,greedy_expected_polarity_mistakes,greedy_expected_decision_points,random_successful_solve_probability,random_successful_expected_actions,random_successful_expected_wrong_actions,random_successful_expected_restarts,random_successful_expected_meaningful_setbacks,random_successful_expected_polarity_mistakes,random_successful_expected_decision_points,random_visible_solve_probability,random_visible_expected_actions,random_visible_expected_wrong_actions,random_visible_expected_restarts,random_visible_expected_meaningful_setbacks,random_visible_expected_polarity_mistakes,random_visible_expected_decision_points,shortest_route_solve_probability,shortest_route_expected_actions,shortest_route_expected_wrong_actions,shortest_route_expected_restarts,shortest_route_expected_meaningful_setbacks,shortest_route_expected_polarity_mistakes,shortest_route_expected_decision_points,triviality_classification,mechanic_presence_count,mechanic_interaction_count,claimed_mechanics,interacting_mechanics,primary_ease_reason,canonical_interchangeable_groups
128,campaign-128,Occlusion 128,4,4,6,1,1,78,96,ACCEPT,92,4,5,1.000000,0.312500,0.125000,6,328,17,0.948171,18,3,18,0,17,5,0,0,17,186,18,186,0,0.000000,57,0,156,129,171,0.754386,0,15,No meaningful ordering,4,3,0,0,0,0.000000,0,1,1,150,18,0,1,0,0,0,0,0,36,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.768056,0.768056,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,3,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+E+F;d1:B+C+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
129,campaign-129,Polarity 129,4,4,6,2,2,78,96,ACCEPT,60,4,3,1.000000,0.312500,0.100000,6,720,1,0.998611,21,0,21,0,17,4,0,2,20,192,0,192,0,0.000000,40,0,104,240,240,1.000000,0,15,No meaningful ordering,5,3,0,0,0,0.000000,1,1,0,160,0,0,2,1,0,1,0,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+D+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
130,campaign-130,Vector 130,4,4,7,2,0,84,98,ACCEPT,89,6,5,1.000000,0.312500,0.000000,7,504,5,0.990079,21,7,21,0,20,6,0,0,19,204,48,201,3,0.014706,54,3,137,157,186,0.844086,0,21,Moderate ordering,6,4,1,1,1,0.166667,0,2,0,190,22,1,0,0,0,0,0,0,42,0,0,0,0,0.750000,6.000000,0.250000,0.333333,0.250000,0.250000,0.500000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,6.000000,0.250000,0.333333,0.250000,0.250000,0.500000,0.750000,9.585012,3.835012,0.333333,0.250000,0.250000,0.500000,0.750000,6.000000,0.250000,0.333333,0.250000,0.250000,0.500000,Moderate,6,6,PULL+PUSH+POLARITY_FLIP+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,Most viable choices commute safely,d0:A+D+F+G;d1:B+D+F+G;d2:D+E+F+G;d3:E+F+G;d4:C+F;d5:F+G
131,campaign-131,Cadence 131,3,3,4,1,1,62,84,REVIEW,2,2,4,1.000000,0.333300,0.166700,4,4,2,0.500000,7,3,6,1,6,3,1,0,2,13,4,11,2,0.153846,5,2,10,2,3,0.666667,1,5,Strong ordering,4,3,1,1,1,0.250000,0,1,0,13,2,1,1,0,0,0,0,0,3,0,0,0,0,0.500000,3.000000,0.500000,1.000000,0.500000,0.500000,1.000000,0.000000,2.000000,1.000000,NOT_SOLVABLE,1.000000,1.000000,1.000000,0.500000,3.000000,0.500000,1.000000,0.500000,0.500000,1.000000,0.500000,5.000000,2.500000,1.000000,0.500000,0.500000,1.000000,0.500000,3.000000,0.500000,1.000000,0.500000,0.500000,1.000000,Moderate,6,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION+ORDER_DEPENDENCY,Consequences exist but are sparse and shallow,d2:B+C
132,campaign-132,Alignment 132,4,4,5,1,2,78,94,ACCEPT,6,4,5,1.000000,0.375000,0.125000,5,36,4,0.888889,11,4,10,1,10,4,1,0,5,48,10,45,3,0.062500,18,3,44,27,33,0.818182,1,9,Moderate ordering,5,4,2,2,2,0.400000,0,1,1,48,4,1,1,1,1,0,1,0,7,0,0,0,0,0.833333,4.666667,0.166667,0.200000,0.166667,0.166667,0.666667,0.000000,3.000000,1.000000,NOT_SOLVABLE,1.000000,1.000000,1.000000,0.625000,4.250000,0.375000,0.600000,0.375000,0.375000,0.750000,0.625000,5.950000,2.075000,0.600000,0.375000,0.375000,0.750000,0.833333,4.666667,0.166667,0.200000,0.166667,0.166667,0.666667,Moderate,6,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,Most viable choices commute safely,d0:A+B+C;d3:C+E
133,campaign-133,Reversal 133,4,4,6,2,1,78,97,ACCEPT,30,5,3,1.000000,0.375000,0.000000,6,120,1,0.991667,17,4,17,0,16,5,0,0,16,72,24,72,0,0.000000,22,0,54,60,60,1.000000,3,12,Weak ordering,6,4,1,1,1,0.166667,0,2,1,72,8,1,0,1,1,0,1,0,16,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.958681,1.958681,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:B+C+E+F;d1:C+D+E+F;d2:D+E+F;d3:A+E+F;d4:E+F
134,campaign-134,Crossfield 134,4,4,6,2,0,78,97,ACCEPT,47,5,3,1.000000,0.375000,0.000000,6,240,2,0.991667,17,4,17,0,12,4,0,3,16,112,16,112,0,0.000000,29,0,74,96,100,0.960000,0,15,No meaningful ordering,5,3,0,0,0,0.000000,0,2,0,104,8,0,0,0,0,0,0,0,16,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.127315,1.127315,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,4,PULL+PUSH+POLARITY_FLIP+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+D+E;d1:B+C+D+E;d2:C+D+E;d3:D+E+F;d4:E+F
135,campaign-135,Relay 135,4,4,6,2,2,86,98,ACCEPT,24,5,4,1.000000,0.250000,0.100000,6,72,4,0.944444,15,6,14,1,9,3,1,3,13,70,24,64,6,0.085714,16,6,34,36,44,0.818182,1,14,Moderate ordering,4,3,3,3,3,0.750000,1,1,1,42,24,1,0,2,2,2,2,0,0,0,0,0,0,0.666667,5.333333,0.333333,0.500000,0.333333,0.333333,1.500000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.666667,5.333333,0.333333,0.500000,0.333333,0.333333,1.291667,0.666667,8.179630,3.179630,0.500000,0.333333,0.333333,1.291667,0.666667,5.333333,0.333333,0.500000,0.333333,0.333333,1.666667,Moderate,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,Most viable choices commute safely,d0:A+C+F;d1:B+D+F;d2:C+F;d3:D+E+F;d4:E+F
136,campaign-136,Occlusion 136,4,4,6,1,1,78,94,ACCEPT,92,5,5,1.000000,0.375000,0.125000,6,328,17,0.948171,17,4,17,0,14,4,0,1,13,186,18,186,0,0.000000,57,0,156,129,171,0.754386,0,15,No meaningful ordering,5,4,3,3,3,0.600000,0,1,1,150,18,1,1,0,0,0,0,0,36,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.768056,0.768056,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+F;d1:B+C+D+F;d2:C+D+F;d3:D+F
137,campaign-137,Polarity 137,3,3,4,1,0,61,88,REVIEW,7,2,3,1.000000,0.333300,0.000000,4,20,3,0.850000,10,0,10,0,9,3,0,0,8,34,2,34,0,0.000000,10,0,26,17,21,0.809524,0,6,No meaningful ordering,3,2,0,0,0,0.000000,0,1,0,30,2,0,0,0,0,0,0,0,4,0,0,0,0,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.166667,0.166667,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,4,3,PULL+PUSH+POLARITY_FLIP+OCCLUSION,PULL+PUSH+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+C+D;d1:B+C+D;d2:C+D
138,campaign-138,Vector 138,4,4,6,1,1,78,94,ACCEPT,92,4,5,1.000000,0.375000,0.125000,6,328,17,0.948171,17,4,17,0,14,4,0,1,14,186,18,186,0,0.000000,57,0,156,129,171,0.754386,0,15,No meaningful ordering,5,4,4,4,4,0.800000,0,1,1,150,18,1,1,0,0,0,0,0,36,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.768056,0.768056,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:B+C+D+F;d1:A+C+D+E+F;d2:C+D+F;d3:D+F
139,campaign-139,Cadence 139,4,4,5,2,1,78,94,ACCEPT,28,4,3,1.000000,0.375000,0.125000,5,120,1,0.991667,15,0,15,0,14,4,0,0,14,80,0,80,0,0.000000,20,0,52,80,80,1.000000,0,10,No meaningful ordering,5,3,0,0,0,0.000000,1,1,0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,3,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E;d1:B+C+D+E;d2:C+D+E;d3:D+E
140,campaign-140,Alignment 140,4,4,6,2,2,88,94,ACCEPT,15,4,4,1.000000,0.375000,0.100000,6,120,4,0.966667,20,1,17,3,10,3,2,7,16,112,8,88,24,0.214286,28,20,64,58,70,0.828571,0,15,Strong ordering,4,3,2,2,1,0.500000,1,1,1,88,32,1,0,2,2,2,2,0,0,0,0,0,0,0.250000,5.250000,0.750000,3.000000,0.750000,0.750000,3.500000,0.000000,5.000000,1.000000,NOT_SOLVABLE,1.000000,1.000000,1.000000,0.250000,5.250000,0.750000,3.000000,0.750000,0.750000,2.077778,0.250000,7.006944,2.506944,3.000000,0.750000,0.750000,2.077778,0.250000,5.250000,0.750000,3.000000,0.750000,0.750000,3.500000,Very Hard,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,Most viable choices commute safely,d0:B+D+E+F;d1:A+C+E+F;d2:D+E+F;d3:C+E+F;d4:E+F
141,campaign-141,Reversal 141,4,4,6,2,1,78,96,ACCEPT,132,4,3,1.000000,0.312500,0.111100,6,480,3,0.993750,18,3,18,0,16,4,0,0,15,188,8,188,0,0.000000,47,0,120,186,202,0.920792,0,15,No meaningful ordering,5,3,2,2,2,0.400000,0,2,0,172,8,1,1,0,0,0,0,0,16,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.401389,0.401389,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E;d1:B+C+D+E;d2:C+D+E+F;d3:D+E
142,campaign-142,Crossfield 142,4,4,6,2,2,78,96,ACCEPT,96,5,3,1.000000,0.250000,0.200000,6,720,1,0.998611,21,0,21,0,20,5,0,0,20,192,0,192,0,0.000000,40,0,104,240,240,1.000000,0,15,No meaningful ordering,5,3,0,0,0,0.000000,0,2,0,160,0,0,2,0,0,0,0,0,0,32,32,0,1,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,4,PULL+PUSH+POLARITY_FLIP+WALLS+CANCELLATION+MULTIPLE_MAGNETS,PULL+PUSH+MULTIPLE_MAGNETS+CANCELLATION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+D+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
143,campaign-143,Relay 143,3,3,4,1,0,62,90,REVIEW,3,2,3,1.000000,0.111100,0.000000,4,8,3,0.625000,7,3,7,0,4,2,0,1,4,16,4,16,0,0.000000,4,0,10,4,6,0.666667,0,6,No meaningful ordering,2,1,1,1,1,0.500000,0,1,0,10,4,1,0,0,0,0,0,0,6,0,0,0,0,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Easy,5,4,PULL+PUSH+POLARITY_FLIP+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION,No successful choice creates an unsolvable future state,d0:A+C;d1:B+C
144,campaign-144,Occlusion 144,4,4,6,1,1,79,94,ACCEPT,113,4,4,1.000000,0.375000,0.125000,6,460,19,0.958696,18,3,18,0,14,4,0,2,15,228,20,228,0,0.000000,69,0,196,177,227,0.779736,0,15,No meaningful ordering,4,3,3,3,3,0.750000,0,1,0,188,20,1,1,0,0,0,0,0,40,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.455247,0.455247,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,5,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,PULL+PUSH+POLARITY_FLIP+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+F;d2:C+D+E+F;d3:D+F
145,campaign-145,Polarity 145,4,4,6,2,2,88,97,ACCEPT,18,5,4,0.833300,0.375000,0.000000,6,120,4,0.966667,20,1,17,3,10,3,2,7,16,112,8,88,24,0.214286,28,20,64,58,70,0.828571,0,15,Strong ordering,5,3,2,2,1,0.400000,0,2,1,118,32,1,0,2,2,1,2,0,0,0,0,0,0,0.250000,5.250000,0.750000,3.000000,0.750000,0.750000,2.833333,0.000000,5.000000,1.000000,NOT_SOLVABLE,1.000000,1.000000,1.000000,0.250000,5.250000,0.750000,3.000000,0.750000,0.750000,2.077778,0.250000,7.006944,2.506944,3.000000,0.750000,0.750000,2.077778,0.250000,5.250000,0.750000,3.000000,0.750000,0.750000,2.833333,Very Hard,7,7,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,Most viable choices commute safely,d0:B+D+E+G;d1:A+C+E+G;d2:D+E+G;d3:C+E+G;d4:E+G
146,campaign-146,Vector 146,4,4,6,1,2,79,94,ACCEPT,24,4,6,1.000000,0.375000,0.111100,6,82,12,0.853659,16,5,16,0,15,5,0,0,13,93,30,90,3,0.032258,31,3,80,42,64,0.656250,1,14,Moderate ordering,6,5,3,3,3,0.500000,0,1,1,83,14,1,2,1,1,0,0,0,27,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916667,5.833333,0.083333,0.090909,0.083333,0.083333,0.166667,0.916667,8.401852,2.651852,0.090909,0.083333,0.083333,0.166667,0.937500,5.875000,0.062500,0.066667,0.062500,0.062500,0.250000,Moderate,6,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION+ORDER_DEPENDENCY,Random successful play almost always solves without backtracking,d0:B+C+E;d1:A+C+E;d2:C+E+F;d3:E+F;d4:E+F
147,campaign-147,Cadence 147,4,4,6,2,1,80,94,ACCEPT,38,4,4,1.000000,0.375000,0.111100,6,120,2,0.983333,14,7,13,1,13,5,1,0,9,88,16,80,8,0.090909,24,8,58,61,65,0.938462,1,14,Moderate ordering,6,4,1,1,1,0.166667,0,2,1,92,8,1,1,0,0,0,0,0,12,0,0,0,0,0.500000,5.000000,0.500000,1.000000,0.500000,0.500000,1.833333,0.000000,4.000000,1.000000,NOT_SOLVABLE,1.000000,1.000000,1.000000,0.500000,5.000000,0.500000,1.000000,0.500000,0.500000,1.444444,0.500000,7.530093,3.030093,1.000000,0.500000,0.500000,1.444444,0.500000,5.000000,0.500000,1.000000,0.500000,0.500000,1.833333,Hard,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,Most viable choices commute safely,d0:A+B+D+E;d1:B+D+E;d4:C+E
148,campaign-148,Alignment 148,3,3,4,1,0,65,90,REVIEW,15,2,2,1.000000,0.222200,0.000000,4,18,5,0.722222,10,0,10,0,8,3,0,1,8,34,4,34,0,0.000000,8,0,20,10,19,0.526316,0,6,No meaningful ordering,2,1,0,0,0,0.000000,0,1,0,24,4,0,0,0,0,0,0,0,10,0,0,0,0,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.250000,0.250000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,4,3,PULL+PUSH+POLARITY_FLIP+OCCLUSION,PULL+PUSH+OCCLUSION,No successful choice creates an unsolvable future state,d0:A+B+C+D;d1:B+C;d2:C+D
149,campaign-149,Reversal 149,4,4,6,2,2,80,94,ACCEPT,30,4,4,1.000000,0.312500,0.200000,6,240,2,0.991667,15,6,15,0,13,4,0,0,13,120,24,120,0,0.000000,33,0,84,112,120,0.933333,1,14,Weak ordering,6,4,2,2,2,0.333333,0,2,1,120,8,1,2,0,0,0,0,0,16,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.454074,1.454074,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+E+F;d1:B+C+E;d2:C+E+F;d3:E+F
150,campaign-150,Crossfield 150,4,4,6,2,2,83,96,ACCEPT,12,4,5,1.000000,0.312500,0.100000,6,36,2,0.944444,13,8,12,1,11,4,1,0,10,48,20,44,4,0.083333,11,4,22,24,26,0.923077,3,12,Moderate ordering,5,3,1,1,1,0.200000,1,1,1,43,4,1,1,1,0,1,1,0,6,0,0,0,0,0.500000,4.500000,0.500000,1.000000,0.500000,0.500000,1.666667,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,4.500000,0.500000,1.000000,0.500000,0.500000,1.222222,0.500000,8.424383,4.424383,1.000000,0.500000,0.500000,1.222222,0.500000,4.500000,0.500000,1.000000,0.500000,0.500000,1.666667,Hard,7,7,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,Most viable choices commute safely,d0:B+C+E;d1:A+E;d2:C+E+F;d3:E+F
151,campaign-151,Advanced Recall 1,6,6,6,2,3,78,94,ACCEPT,222,5,2,1.000000,0.388900,0.090900,6,360,1,0.997222,19,2,19,0,12,3,0,4,18,128,16,128,0,0.000000,23,0,48,136,136,1.000000,1,14,Weak ordering,4,2,0,0,0,0.000000,0,2,1,88,0,0,2,2,0,2,1,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.710000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E;d1:B+C+D+E;d2:C+D+E+F;d3:D+E+F;d4:E+F
152,campaign-152,Advanced Recall 2,7,7,5,2,4,74,89,REVIEW,100,4,2,0.800000,0.510200,0.181800,5,120,1,0.991667,15,0,15,0,6,2,0,6,14,80,0,80,0,0.000000,8,0,16,80,80,1.000000,0,10,No meaningful ordering,3,1,0,0,0,0.000000,0,2,0,48,0,0,2,2,0,2,2,0,0,0,0,0,0,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Easy,6,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E;d1:B+C+D+E;d2:C+D+E;d3:D+E
